t,v1,v2
0.0021300000000000047,5,4.399493948027582
0.0021400000000000047,5,4.405439552502557
0.0021500000000000048,5,4.4113262896064915
0.002160000000000005,5,4.417154742184645
0.002170000000000005,5,4.42292548731153
0.002180000000000005,5,4.42863909634805
0.002190000000000005,5,4.434296134998069
0.002200000000000005,5,4.439897163364425
0.002210000000000005,5,4.445442736004382
0.002220000000000005,5,4.450933401984536
0.002230000000000005,5,4.4563697049351845
0.002240000000000005,5,4.461752183104143
0.002250000000000005,5,4.467081369410042
0.002260000000000005,5,4.472357791495091
0.002270000000000005,5,4.477581971777319
0.002280000000000005,5,4.482754427502296
0.002290000000000005,5,4.487875670794352
0.002300000000000005,5,4.49294620870728
0.002310000000000005,5,4.497966543274535
0.0023200000000000052,5,4.502937171558945
0.0023300000000000052,5,4.507858585701926
0.0023400000000000053,5,4.5127312729722036
0.0023500000000000053,5,4.517555715814063
0.0023600000000000053,5,4.522332391895112
0.0023700000000000053,5,4.527061774153577
0.0023800000000000054,5,4.531744330845125
0.0023900000000000054,5,4.536380525589233
0.0024000000000000054,5,4.540970817415082
0.0024100000000000055,5,4.545515660807012
0.0024200000000000055,5,4.550015505749516
0.0024300000000000055,5,4.554470797771798
0.0024400000000000055,5,4.55888197799188
0.0024500000000000056,5,4.563249483160277
0.0024600000000000056,5,4.567573745703244
0.0024700000000000056,5,4.571855193765589
0.0024800000000000056,5,4.576094251253058
0.0024900000000000057,5,4.580291337874314
0.0025000000000000057,5,4.584446869182489
0.0025100000000000057,5,4.588561256616326
0.0025200000000000057,5,4.5926349075409165
0.0025300000000000058,5,4.596668225288036
0.002540000000000006,5,4.6006616091960755
0.002550000000000006,5,4.604615454649579
0.002560000000000006,5,4.608530153118395
0.002570000000000006,5,4.612406092196431
0.002580000000000006,5,4.61624365564003
0.002590000000000006,5,4.620043223405971
0.002600000000000006,5,4.623805171689081
0.002610000000000006,5,4.627529872959486
0.002620000000000006,5,4.631217695999491
0.002630000000000006,5,4.63486900594009
0.002640000000000006,5,4.638484164297119
0.002650000000000006,5,4.642063529007048
0.002660000000000006,5,4.645607454462424
0.002670000000000006,5,4.649116291546955
0.002680000000000006,5,4.652590387670252
0.002690000000000006,5,4.65603008680223
0.002700000000000006,5,4.659435729507158
0.0027100000000000062,5,4.662807652977384
0.0027200000000000063,5,4.666146191066717
0.0027300000000000063,5,4.669451674323482
0.0027400000000000063,5,4.6727244300232496
0.0027500000000000063,5,4.675964782201237
0.0027600000000000064,5,4.679173051684392
0.0027700000000000064,5,4.682349556123161
0.0027800000000000064,5,4.685494610022932
0.0027900000000000065,5,4.68860852477518
0.0028000000000000065,5,4.691691608688297
